Passage_ID,Novel,Text,Allusion_Type,Biblical_Source,Allusion_Function,Confidence_Level,Analysis_Notes,Annotator,Timestamp,label
1509,Beloved (1987),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T05:29:24.815Z,0
503,Paradise (1998),Mary,No_Allusion,Mary,,100,,Batemmy,2025-12-05T21:21:04.795Z,0
1195,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:42:49.167Z,1
568,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:13:50.325Z,1
1453,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:21:06.673Z,1
378,Jazz (1992),mark,No_Allusion,Mark,,100,,Batemmy,2025-12-05T02:44:49.192Z,0
1293,Jazz (1992),john,No_Allusion,John,,90,,Batemmy,2025-12-07T04:57:58.392Z,0
1049,Beloved (1987),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-07T04:18:09.087Z,1
398,A Mercy (2008),Jerusalem,Thematic_Reference,Jerusalem,Thematic_Development,70,,Batemmy,2025-12-05T02:51:55.786Z,1
609,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:28:01.144Z,1
315,A Mercy (2008),Job,Thematic_Reference,Job,Thematic_Development,90,,Temitayo,2025-12-07T09:05:27.753Z,1
561,Jazz (1992),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T22:11:09.513Z,0
557,Beloved (1987),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T22:10:27.895Z,0
800,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-06T06:10:09.300Z,1
1208,Paradise (1998),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T04:44:35.974Z,0
644,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:44:09.086Z,1
641,Jazz (1992),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-05T22:43:46.761Z,0
1354,Song of Solomon (1977),Magdalene,Character_Reference,Magdalene,Characterization,85,,Batemmy,2025-12-07T05:07:46.545Z,1
417,A Mercy (2008),grace,Thematic_Reference,Grace,Thematic_Development,80,,Batemmy,2025-12-05T02:58:04.677Z,1
631,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T22:41:48.715Z,1
1161,Paradise (1998),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T04:38:40.903Z,0
370,Tar Baby (1981),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-05T02:43:05.680Z,1
1395,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:13:45.738Z,1
626,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:40:41.258Z,1
1397,Song of Solomon (1977),acts,No_Allusion,Acts,,90,,Batemmy,2025-12-07T05:13:58.771Z,0
1494,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:27:33.911Z,1
593,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:21:01.377Z,1
1164,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:38:58.601Z,1
312,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Temitayo,2025-12-07T09:05:09.585Z,1
914,Song of Solomon (1977),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-06T06:31:33.682Z,0
902,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,70,,Batemmy,2025-12-06T06:28:25.896Z,1
877,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-06T06:24:10.740Z,1
1183,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:41:16.656Z,1
829,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:15:10.313Z,1
602,Tar Baby (1981),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T22:23:22.172Z,0
598,Paradise (1998),John,Character_Reference,John,Characterization,90,,Batemmy,2025-12-05T22:21:57.351Z,1
506,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,100,,Batemmy,2025-12-05T21:38:37.188Z,1
836,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-06T06:17:21.340Z,1
364,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T02:41:30.149Z,1
1448,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:20:23.799Z,1
633,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:42:19.430Z,1
302,Paradise (1998),Mary,Character_Reference,Mary,Characterization,77,,Temitayo,2025-12-07T07:18:20.217Z,1
1246,The Bluest Eye (1970),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T04:50:15.190Z,1
573,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T22:15:21.729Z,1
294,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Temitayo,2025-12-07T07:15:49.925Z,1
1160,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T04:38:30.193Z,1
901,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-06T06:28:20.774Z,1
1334,Paradise (1998),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T05:04:26.780Z,1
1092,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-07T04:23:28.139Z,1
1141,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:31:41.339Z,1
1093,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:23:34.611Z,1
837,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-06T06:17:28.559Z,1
873,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:23:39.627Z,1
352,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,89,,Temitayo,2025-12-07T07:04:20.010Z,1
590,Paradise (1998),Jordan,Character_Reference,Jordan,Characterization,85,,Batemmy,2025-12-05T22:20:15.959Z,1
1135,Song of Solomon (1977),Magdalene,Character_Reference,Magdalene,Characterization,85,,Batemmy,2025-12-07T04:30:52.857Z,1
514,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T21:49:50.127Z,1
853,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:20:32.271Z,1
1065,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T04:20:08.211Z,1
1407,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:15:08.313Z,1
565,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-05T22:12:31.174Z,1
560,Paradise (1998),Luke,Thematic_Reference,Luke,Thematic_Development,90,,Batemmy,2025-12-05T22:11:02.370Z,1
406,Jazz (1992),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-05T02:55:40.589Z,0
518,Paradise (1998),Mary,No_Allusion,Mary,,70,,Batemmy,2025-12-05T21:51:01.287Z,0
1251,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T04:51:35.603Z,1
615,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:30:41.223Z,1
574,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-05T22:15:38.200Z,1
1504,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-07T05:28:46.842Z,1
1170,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:39:37.641Z,1
1131,Beloved (1987),Paul,Paraphrase,Paul,Characterization,85,,Batemmy,2025-12-07T04:30:27.204Z,1
547,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T22:06:38.198Z,1
1519,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:31:29.951Z,1
186,Beloved (1987),Samson,Character_Reference,Samson,Characterization,70,,JM,2025-12-07T06:17:35.129Z,1
1213,Song of Solomon (1977),communion,Thematic_Reference,Communion,Thematic_Development,80,,Batemmy,2025-12-07T04:45:22.180Z,1
1040,Tar Baby (1981),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T04:15:04.699Z,0
1406,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:14:58.607Z,1
1207,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T04:44:29.412Z,1
521,Song of Solomon (1977),Eve,No_Allusion,Eve,,70,,Batemmy,2025-12-05T21:51:33.906Z,0
550,A Mercy (2008),communion,Thematic_Reference,Communion,Thematic_Development,80,,Batemmy,2025-12-05T22:07:46.111Z,1
229,Sula (1973),Jesus,Thematic_Reference,Jesus,Thematic_Development,85,,Temitayo,2025-12-07T06:04:13.827Z,1
1217,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-07T04:45:56.398Z,1
1490,Tar Baby (1981),job,No_Allusion,Job,,90,,Batemmy,2025-12-07T05:26:55.115Z,0
1480,Paradise (1998),Hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T05:25:12.498Z,0
191,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,JM,2025-12-07T06:18:40.199Z,1
566,A Mercy (2008),ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:13:14.053Z,1
231,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Temitayo,2025-12-07T06:01:58.312Z,1
1115,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:26:18.608Z,1
1373,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,85,,Batemmy,2025-12-07T05:10:35.822Z,1
801,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:10:15.890Z,1
558,Song of Solomon (1977),lot,No_Allusion,Lot,,90,,Batemmy,2025-12-05T22:10:38.566Z,0
1495,The Bluest Eye (1970),Holy Grail,No_Allusion,Holy Grail,,80,,Batemmy,2025-12-07T05:27:43.285Z,0
320,Sula (1973),Jesus,Thematic_Reference,Jesus,Thematic_Development,85,,Temitayo,2025-12-07T07:08:09.152Z,1
1223,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:46:51.599Z,1
1101,Sula (1973),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T04:24:28.080Z,0
513,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,94,,Batemmy,2025-12-05T21:49:39.880Z,1
1352,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:07:11.295Z,1
1079,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T04:21:49.495Z,1
1400,Song of Solomon (1977),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T05:14:17.164Z,1
618,Paradise (1998),Paul,Character_Reference,Paul,Characterization,70,,Batemmy,2025-12-05T22:31:14.674Z,1
1163,Tar Baby (1981),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T04:38:52.476Z,1
527,Tar Baby (1981),acts,No_Allusion,Acts,,90,,Batemmy,2025-12-05T21:53:02.866Z,0
1232,A Mercy (2008),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T04:48:16.835Z,0
1403,Paradise (1998),grace,No_Allusion,Grace,,80,,Batemmy,2025-12-07T05:14:36.984Z,0
849,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:19:26.678Z,1
1088,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:22:59.235Z,1
871,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-06T06:23:24.600Z,1
1258,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T04:53:13.353Z,1
1486,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T05:25:55.601Z,1
1071,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:20:50.117Z,1
1180,Tar Baby (1981),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T04:40:52.539Z,0
1341,Paradise (1998),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T05:05:25.323Z,1
809,Sula (1973),redemption,Thematic_Reference,Redemption,Thematic_Development,80,,Batemmy,2025-12-06T06:11:34.116Z,1
200,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,JM,2025-12-07T06:19:45.486Z,1
350,Beloved (1987),lot,No_Allusion,Lot,,70,,Temitayo,2025-12-07T07:03:50.890Z,0
520,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T21:51:20.663Z,1
1134,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T04:30:47.269Z,1
529,Beloved (1987),mark,No_Allusion,Mark,,90,,Batemmy,2025-12-05T21:53:18.954Z,0
1434,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T05:18:42.072Z,1
1415,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:16:22.690Z,1
1463,Paradise (1998),grace,Thematic_Reference,Grace,Thematic_Development,80,,Batemmy,2025-12-07T05:22:57.386Z,1
845,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:18:41.935Z,1
846,Paradise (1998),Zechariah,Character_Reference,Zechariah,Characterization,90,,Batemmy,2025-12-06T06:18:55.833Z,1
1132,Jazz (1992),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T04:30:34.262Z,0
1360,Song of Solomon (1977),Grace,Character_Reference,Grace,Characterization,80,,Batemmy,2025-12-07T05:08:51.079Z,1
636,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T22:43:08.612Z,1
1210,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T04:44:57.602Z,1
1174,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T04:40:11.940Z,1
1462,Paradise (1998),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-07T05:22:48.565Z,1
401,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T02:54:37.050Z,1
1048,Song of Solomon (1977),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T04:18:02.673Z,0
1502,Song of Solomon (1977),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T05:28:34.526Z,0
1496,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T05:27:53.586Z,1
645,Jazz (1992),Egypt,Character_Reference,Egypt,Characterization,100,,Batemmy,2025-12-05T22:44:19.643Z,1
1416,Beloved (1987),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T05:16:26.780Z,0
1171,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:39:43.881Z,1
1337,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:04:44.667Z,1
888,Paradise (1998),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-06T06:25:56.079Z,0
1186,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:41:52.629Z,1
870,Paradise (1998),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-06T06:23:05.824Z,1
1457,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:21:31.530Z,1
368,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,100,,Batemmy,2025-12-05T02:42:17.852Z,1
1233,Song of Solomon (1977),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T04:48:21.199Z,0
578,Sula (1973),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-05T22:17:11.180Z,1
1107,Beloved (1987),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-07T04:25:09.247Z,1
816,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-06T06:12:52.270Z,1
1099,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:24:12.880Z,1
1200,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:43:37.507Z,1
537,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:04:47.981Z,1
1284,Song of Solomon (1977),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T04:56:31.298Z,1
1321,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:02:16.878Z,1
1506,Paradise (1998),Matthew,No_Allusion,Matthew,,90,,Batemmy,2025-12-07T05:29:06.892Z,0
1409,Paradise (1998),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T05:15:18.780Z,0
909,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:29:53.665Z,1
1089,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:23:09.598Z,1
1234,Jazz (1992),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T04:48:24.823Z,0
646,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T22:44:26.274Z,1
1418,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-07T05:16:44.524Z,1
365,Song of Solomon (1977),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T02:41:38.345Z,0
891,Paradise (1998),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-06T06:26:22.225Z,1
1324,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:03:12.642Z,1
1306,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T05:00:12.716Z,1
1384,Sula (1973),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T05:11:50.450Z,0
840,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-06T06:17:48.370Z,1
329,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,82,,Temitayo,2025-12-07T07:11:27.776Z,1
363,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-05T02:41:22.732Z,1
1069,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-07T04:20:36.918Z,1
1214,Paradise (1998),charity,Thematic_Reference,Charity,Thematic_Development,80,,Batemmy,2025-12-07T04:45:36.744Z,1
1433,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:18:34.893Z,1
1470,Tar Baby (1981),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T05:23:42.420Z,0
391,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T02:47:24.796Z,1
1429,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T05:18:03.242Z,1
517,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T21:50:54.590Z,1
540,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,85,,Batemmy,2025-12-05T22:05:16.932Z,1
1196,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:43:00.923Z,1
555,Song of Solomon (1977),SOLOMON,No_Allusion,Solomon,,100,,Batemmy,2025-12-05T22:09:55.242Z,0
317,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Temitayo,2025-12-07T09:05:54.716Z,1
1243,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T04:49:55.983Z,1
1412,Song of Solomon (1977),Grace,Character_Reference,Grace,Characterization,80,,Batemmy,2025-12-07T05:15:49.473Z,1
1345,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,70,,Batemmy,2025-12-07T05:06:27.036Z,1
847,Song of Solomon (1977),Magdalene,Character_Reference,Magdalene,Characterization,70,,Batemmy,2025-12-06T06:19:08.034Z,1
1056,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T04:19:01.858Z,1
399,Paradise (1998), Matthew 19:6,Direct_Quote,Matthew 19:6,Thematic_Development,100,,Batemmy,2025-12-05T02:53:11.349Z,1
1139,Paradise (1998),James,Character_Reference,James,Characterization,90,,Batemmy,2025-12-07T04:31:20.891Z,1
340,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Temitayo,2025-12-07T07:04:32.094Z,1
221,Beloved (1987),Paul,Character_Reference,Paul,Characterization,67,,Temitayo,2025-12-07T06:07:15.859Z,1
1297,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-07T04:58:29.937Z,1
1484,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:25:44.173Z,1
1060,Jazz (1992),Eden,Thematic_Reference,Eden,Thematic_Development,70,,Batemmy,2025-12-07T04:19:31.794Z,1
1067,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:20:21.888Z,1
530,Beloved (1987),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-05T21:53:39.018Z,1
1393,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T05:13:31.085Z,1
205,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Temitayo,2025-12-07T06:11:17.037Z,1
1277,Beloved (1987),Paul,Character_Reference,Paul,Characterization,70,,Batemmy,2025-12-07T04:55:42.503Z,1
1054,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T04:18:45.958Z,1
807,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:11:08.418Z,1
621,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:34:01.930Z,1
1263,Song of Solomon (1977),Ruth,No_Allusion,Ruth,,90,,Batemmy,2025-12-07T04:53:54.365Z,0
348,Sula (1973),lot,No_Allusion,Lot,,70,,Temitayo,2025-12-07T07:06:29.853Z,0
1039,Beloved (1987),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-07T04:14:54.748Z,1
884,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:25:15.708Z,1
197,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,JM,2025-12-07T06:19:17.159Z,1
344,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Temitayo,2025-12-07T07:05:26.445Z,1
820,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-06T06:13:56.217Z,1
1282,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-07T04:56:15.143Z,1
828,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:15:01.598Z,1
230,Paradise (1998),lot,No_Allusion,Lot,,70,,Temitayo,2025-12-07T06:02:18.605Z,0
833,Song of Solomon (1977),Esther,Character_Reference,Esther,Characterization,90,,Batemmy,2025-12-06T06:16:15.245Z,1
306,Tar Baby (1981),Mary,Character_Reference,Mary,Characterization,85,,Temitayo,2025-12-07T07:22:38.744Z,1
1053,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T04:18:39.744Z,1
1149,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:37:09.150Z,1
1437,Paradise (1998),Grace,Character_Reference,Grace,Characterization,80,,Batemmy,2025-12-07T05:19:05.025Z,1
1445,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T05:19:58.570Z,1
1365,Song of Solomon (1977),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T05:09:36.906Z,1
1435,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:18:47.450Z,1
1281,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-07T04:56:09.558Z,1
1452,The Bluest Eye (1970),First Corinthians,Character_Reference,First Corinthians,Characterization,70,,Batemmy,2025-12-07T05:20:59.427Z,1
504,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T21:21:53.689Z,1
1512,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,70,,Batemmy,2025-12-07T05:29:45.424Z,1
875,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:23:55.119Z,1
219,The Bluest Eye (1970),Mary,Character_Reference,Mary,Characterization,68,,Temitayo,2025-12-07T06:06:47.240Z,1
563,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T22:12:13.186Z,1
1313,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T05:01:23.212Z,1
313,Song of Solomon (1977),Mary,Character_Reference,Mary,Characterization,85,,Temitayo,2025-12-07T09:04:55.760Z,1
1296,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:58:19.700Z,1
1362,Paradise (1998),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T05:09:11.652Z,0
1413,The Bluest Eye (1970),Cain,Character_Reference,Cain,Characterization,85,,Batemmy,2025-12-07T05:16:08.689Z,1
606,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T22:24:05.719Z,1
411,Jazz (1992),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-05T02:56:55.979Z,0
1430,Paradise (1998),Zechariah,Character_Reference,Zechariah,Characterization,90,,Batemmy,2025-12-07T05:18:08.552Z,1
634,A Mercy (2008),faith,Thematic_Reference,Faith,Thematic_Development,80,,Batemmy,2025-12-05T22:42:30.740Z,1
195,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,JM,2025-12-07T06:19:03.590Z,1
