Passage_ID,Novel,Text,Allusion_Type,Biblical_Source,Allusion_Function,Confidence_Level,Analysis_Notes,Annotator,Timestamp,label
411,Jazz (1992),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-05T02:56:55.979Z,0
412,Beloved (1987),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T02:57:03.146Z,0
413,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T02:57:24.469Z,1
414,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T02:57:35.427Z,1
415,Song of Solomon (1977),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-05T02:57:40.683Z,0
416,The Bluest Eye (1970),job,No_Allusion,Job,,96,,Batemmy,2025-12-05T02:57:46.730Z,0
417,A Mercy (2008),grace,Thematic_Reference,Grace,Thematic_Development,80,,Batemmy,2025-12-05T02:58:04.677Z,1
418,The Bluest Eye (1970),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-05T02:58:10.220Z,1
419,Beloved (1987),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-05T02:58:56.909Z,1
420,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T02:59:05.692Z,1
421,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T02:59:17.302Z,1
422,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T02:59:35.028Z,1
423,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T02:59:59.168Z,1
424,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T03:00:12.566Z,1
425,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T03:00:29.963Z,1
426,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,85,,Batemmy,2025-12-05T03:00:53.169Z,1
427,Sula (1973),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-05T03:01:01.269Z,1
428,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T03:01:10.908Z,1
429,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T03:01:17.518Z,1
430,Paradise (1998),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T03:01:29.114Z,0
431,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-05T03:01:39.499Z,1
503,Paradise (1998),Mary,No_Allusion,Mary,,100,,Batemmy,2025-12-05T21:21:04.795Z,0
504,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T21:21:53.689Z,1
505,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T21:22:29.698Z,1
506,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,100,,Batemmy,2025-12-05T21:38:37.188Z,1
507,Song of Solomon (1977),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-05T21:39:01.523Z,0
508,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-05T21:39:31.293Z,1
509,The Bluest Eye (1970),mark,No_Allusion,Mark,,90,,Batemmy,2025-12-05T21:41:11.661Z,0
510,Song of Solomon (1977),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-05T21:47:19.316Z,0
511,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,100,,Batemmy,2025-12-05T21:47:32.335Z,1
512,Song of Solomon (1977),mark,No_Allusion,Mark,,90,,Batemmy,2025-12-05T21:47:39.349Z,0
513,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,94,,Batemmy,2025-12-05T21:49:39.880Z,1
514,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T21:49:50.127Z,1
515,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T21:49:58.712Z,1
516,Song of Solomon (1977),lot,No_Allusion,Lot,,100,,Batemmy,2025-12-05T21:50:10.577Z,0
517,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T21:50:54.590Z,1
518,Paradise (1998),Mary,No_Allusion,Mary,,70,,Batemmy,2025-12-05T21:51:01.287Z,0
519,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,70,,Batemmy,2025-12-05T21:51:10.325Z,1
520,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T21:51:20.663Z,1
521,Song of Solomon (1977),Eve,No_Allusion,Eve,,70,,Batemmy,2025-12-05T21:51:33.906Z,0
522,The Bluest Eye (1970),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T21:51:43.664Z,0
523,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T21:51:54.877Z,1
524,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T21:52:04.853Z,1
525,Paradise (1998),numbers,No_Allusion,Numbers,,90,,Batemmy,2025-12-05T21:52:09.960Z,0
526,Paradise (1998),Peter,Character_Reference,Peter,Narrative_Structure,85,,Batemmy,2025-12-05T21:52:52.036Z,1
527,Tar Baby (1981),acts,No_Allusion,Acts,,90,,Batemmy,2025-12-05T21:53:02.866Z,0
528,Paradise (1998),Esther,Character_Reference,Esther,Characterization,90,,Batemmy,2025-12-05T21:53:12.212Z,1
529,Beloved (1987),mark,No_Allusion,Mark,,90,,Batemmy,2025-12-05T21:53:18.954Z,0
530,Beloved (1987),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-05T21:53:39.018Z,1
531,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T21:53:46.923Z,1
532,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T21:53:54.557Z,1
533,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-05T21:54:08.468Z,1
534,Song of Solomon (1977),Hagar,Paraphrase,Hagar,Characterization,70,,Batemmy,2025-12-05T21:54:16.404Z,1
535,The Bluest Eye (1970),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T21:54:22.594Z,0
536,A Mercy (2008),Job,Character_Reference,Job,Thematic_Development,90,,Batemmy,2025-12-05T21:55:50.198Z,1
537,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:04:47.981Z,1
538,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T22:04:56.726Z,1
539,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T22:05:09.892Z,1
540,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,85,,Batemmy,2025-12-05T22:05:16.932Z,1
541,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-05T22:05:43.512Z,1
542,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:05:51.254Z,1
543,Song of Solomon (1977),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-05T22:05:58.963Z,0
544,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:06:09.576Z,1
545,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:06:20.122Z,1
546,Sula (1973),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-05T22:06:29.767Z,1
547,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T22:06:38.198Z,1
548,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:06:48.952Z,1
549,Beloved (1987),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-05T22:07:03.984Z,0
550,A Mercy (2008),communion,Thematic_Reference,Communion,Thematic_Development,80,,Batemmy,2025-12-05T22:07:46.111Z,1
551,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,70,,Batemmy,2025-12-05T22:07:52.907Z,1
552,Song of Solomon (1977),Jesus,Character_Reference,Jesus,Characterization,70,,Batemmy,2025-12-05T22:08:52.384Z,1
553,The Bluest Eye (1970),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-05T22:09:02.172Z,0
554,Tar Baby (1981),Eve,No_Allusion,Eve,,70,,Batemmy,2025-12-05T22:09:44.705Z,0
555,Song of Solomon (1977),SOLOMON,No_Allusion,Solomon,,100,,Batemmy,2025-12-05T22:09:55.242Z,0
556,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T22:10:14.406Z,1
557,Beloved (1987),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T22:10:27.895Z,0
558,Song of Solomon (1977),lot,No_Allusion,Lot,,90,,Batemmy,2025-12-05T22:10:38.566Z,0
559,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:10:49.651Z,1
560,Paradise (1998),Luke,Thematic_Reference,Luke,Thematic_Development,90,,Batemmy,2025-12-05T22:11:02.370Z,1
561,Jazz (1992),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T22:11:09.513Z,0
562,Paradise (1998),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-05T22:11:57.011Z,1
563,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T22:12:13.186Z,1
564,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:12:22.811Z,1
565,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-05T22:12:31.174Z,1
566,A Mercy (2008),ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:13:14.053Z,1
567,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:13:32.242Z,1
568,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:13:50.325Z,1
569,Beloved (1987),Lot,Character_Reference,Lot,Characterization,100,,Batemmy,2025-12-05T22:14:05.655Z,1
570,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T22:14:35.065Z,1
571,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T22:14:44.109Z,1
572,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,99,,Batemmy,2025-12-05T22:15:13.359Z,1
573,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T22:15:21.729Z,1
574,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-05T22:15:38.200Z,1
575,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:15:55.468Z,1
576,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,100,,Batemmy,2025-12-05T22:16:07.153Z,1
577,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,100,,Batemmy,2025-12-05T22:16:33.327Z,1
578,Sula (1973),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-05T22:17:11.180Z,1
579,Tar Baby (1981),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-05T22:17:29.984Z,0
580,Paradise (1998),Peter,Character_Reference,Peter,Characterization,85,,Batemmy,2025-12-05T22:17:39.553Z,1
581,Song of Solomon (1977),communion,Thematic_Reference,Communion,Thematic_Development,80,,Batemmy,2025-12-05T22:17:50.520Z,1
582,Paradise (1998),Peter,Character_Reference,Peter,Characterization,85,,Batemmy,2025-12-05T22:18:17.273Z,1
583,The Bluest Eye (1970),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-05T22:18:23.875Z,0
584,Tar Baby (1981),EVE,Character_Reference,Eve,Characterization,70,,Batemmy,2025-12-05T22:18:58.097Z,1
585,Beloved (1987),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T22:19:05.063Z,0
586,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:19:13.059Z,1
587,Song of Solomon (1977),Magdalene,Character_Reference,Magdalene,Characterization,85,,Batemmy,2025-12-05T22:19:26.019Z,1
588,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T22:19:32.299Z,1
589,Paradise (1998),Gomorrah,Character_Reference,Gomorrah,Characterization,85,,Batemmy,2025-12-05T22:19:45.138Z,1
590,Paradise (1998),Jordan,Character_Reference,Jordan,Characterization,85,,Batemmy,2025-12-05T22:20:15.959Z,1
591,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:20:33.222Z,1
592,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-05T22:20:42.470Z,1
593,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:21:01.377Z,1
594,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:21:09.252Z,1
595,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:21:18.583Z,1
596,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T22:21:27.005Z,1
597,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:21:35.001Z,1
598,Paradise (1998),John,Character_Reference,John,Characterization,90,,Batemmy,2025-12-05T22:21:57.351Z,1
599,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-05T22:22:28.792Z,1
600,Paradise (1998),Aaron,Character_Reference,Aaron,Characterization,85,,Batemmy,2025-12-05T22:22:37.170Z,1
601,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:22:45.405Z,1
602,Tar Baby (1981),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T22:23:22.172Z,0
603,Jazz (1992),Eve,Character_Reference,Eve,Characterization,70,,Batemmy,2025-12-05T22:23:39.430Z,1
604,Tar Baby (1981),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-05T22:23:45.223Z,0
605,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,100,,Batemmy,2025-12-05T22:23:57.122Z,1
606,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T22:24:05.719Z,1
607,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:27:44.771Z,1
608,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:27:53.975Z,1
609,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:28:01.144Z,1
610,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:28:11.338Z,1
611,Song of Solomon (1977),lot,No_Allusion,Lot,,100,,Batemmy,2025-12-05T22:28:24.087Z,0
612,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:28:38.963Z,1
613,Beloved (1987),charity,No_Allusion,Charity,,80,,Batemmy,2025-12-05T22:29:08.122Z,0
614,Song of Solomon (1977),Grace,No_Allusion,Grace,,80,,Batemmy,2025-12-05T22:30:20.799Z,0
615,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:30:41.223Z,1
616,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T22:30:48.027Z,1
617,Song of Solomon (1977),Magdalene,Character_Reference,Magdalene,Characterization,85,,Batemmy,2025-12-05T22:31:07.076Z,1
618,Paradise (1998),Paul,Character_Reference,Paul,Characterization,70,,Batemmy,2025-12-05T22:31:14.674Z,1
619,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:31:34.608Z,1
620,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-05T22:32:02.720Z,1
621,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:34:01.930Z,1
622,Sula (1973),John,Character_Reference,John,Characterization,90,,Batemmy,2025-12-05T22:35:59.136Z,1
623,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-05T22:36:58.741Z,1
624,Jazz (1992),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-05T22:37:20.566Z,0
625,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:39:59.004Z,1
626,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:40:41.258Z,1
627,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-05T22:40:50.844Z,1
628,Song of Solomon (1977),Rebecca,Character_Reference,Rebecca,Characterization,85,,Batemmy,2025-12-05T22:41:25.143Z,1
629,Paradise (1998),Zechariah,Character_Reference,Zechariah,Characterization,90,,Batemmy,2025-12-05T22:41:32.903Z,1
630,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:41:41.034Z,1
631,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T22:41:48.715Z,1
632,Song of Solomon (1977),Elijah,Character_Reference,Elijah,Characterization,85,,Batemmy,2025-12-05T22:42:00.190Z,1
633,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:42:19.430Z,1
634,A Mercy (2008),faith,Thematic_Reference,Faith,Thematic_Development,80,,Batemmy,2025-12-05T22:42:30.740Z,1
635,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T22:42:59.811Z,1
636,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T22:43:08.612Z,1
637,Song of Solomon (1977),Saul,Character_Reference,Saul,Characterization,85,,Batemmy,2025-12-05T22:43:16.612Z,1
638,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T22:43:25.199Z,1
639,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:43:32.013Z,1
640,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T22:43:40.712Z,1
641,Jazz (1992),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-05T22:43:46.761Z,0
642,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:43:54.855Z,1
643,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T22:44:02.063Z,1
644,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:44:09.086Z,1
645,Jazz (1992),Egypt,Character_Reference,Egypt,Characterization,100,,Batemmy,2025-12-05T22:44:19.643Z,1
646,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T22:44:26.274Z,1
647,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:44:33.272Z,1
648,Tar Baby (1981),Joseph,Character_Reference,Joseph,Characterization,85,,Batemmy,2025-12-05T22:44:42.173Z,1
649,Jazz (1992),acts,No_Allusion,Acts,,90,,Batemmy,2025-12-05T22:44:54.519Z,0
650,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T22:45:01.743Z,1
799,Song of Solomon (1977),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-06T06:09:56.486Z,1
800,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-06T06:10:09.300Z,1
801,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:10:15.890Z,1
802,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:10:24.178Z,1
803,Paradise (1998),Peter,Character_Reference,Peter,Characterization,85,,Batemmy,2025-12-06T06:10:32.906Z,1
804,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:10:42.340Z,1
805,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:10:47.969Z,1
806,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-06T06:10:58.527Z,1
807,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:11:08.418Z,1
808,A Mercy (2008),grace,Thematic_Reference,Grace,Thematic_Development,80,,Batemmy,2025-12-06T06:11:24.602Z,1
809,Sula (1973),redemption,Thematic_Reference,Redemption,Thematic_Development,80,,Batemmy,2025-12-06T06:11:34.116Z,1
810,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-06T06:11:40.734Z,1
811,Beloved (1987),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-06T06:11:55.308Z,1
812,Paradise (1998),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-06T06:12:06.136Z,1
813,Tar Baby (1981),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-06T06:12:13.936Z,1
814,Song of Solomon (1977),Salvation,Thematic_Reference,Salvation,Thematic_Development,80,,Batemmy,2025-12-06T06:12:30.144Z,1
815,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-06T06:12:41.818Z,1
816,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-06T06:12:52.270Z,1
817,Beloved (1987),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-06T06:13:17.502Z,1
818,Beloved (1987),John,Character_Reference,John,Characterization,90,,Batemmy,2025-12-06T06:13:31.287Z,1
819,Sula (1973),grace,Thematic_Reference,Grace,Thematic_Development,80,,Batemmy,2025-12-06T06:13:48.329Z,1
820,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-06T06:13:56.217Z,1
821,Jazz (1992),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-06T06:14:03.514Z,0
822,Paradise (1998),Hope,Thematic_Reference,Hope,Thematic_Development,80,,Batemmy,2025-12-06T06:14:10.057Z,1
823,Sula (1973),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-06T06:14:13.498Z,0
824,Beloved (1987),Judith,Character_Reference,Judith,Characterization,85,,Batemmy,2025-12-06T06:14:21.945Z,1
825,Beloved (1987),John,Character_Reference,John,Characterization,90,,Batemmy,2025-12-06T06:14:29.723Z,1
826,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-06T06:14:42.232Z,1
827,Paradise (1998),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-06T06:14:50.791Z,1
828,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:15:01.598Z,1
829,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:15:10.313Z,1
830,Paradise (1998),Matthew,Thematic_Reference,Matthew,Thematic_Development,90,,Batemmy,2025-12-06T06:15:45.907Z,1
831,Paradise (1998),John,Character_Reference,John,Characterization,90,,Batemmy,2025-12-06T06:15:59.063Z,1
832,Song of Solomon (1977),Grace,Character_Reference,Grace,Characterization,80,,Batemmy,2025-12-06T06:16:07.121Z,1
833,Song of Solomon (1977),Esther,Character_Reference,Esther,Characterization,90,,Batemmy,2025-12-06T06:16:15.245Z,1
834,Paradise (1998),Calvary,No_Allusion,Calvary,,70,,Batemmy,2025-12-06T06:17:05.037Z,0
835,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:17:14.917Z,1
836,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-06T06:17:21.340Z,1
837,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-06T06:17:28.559Z,1
838,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-06T06:17:36.713Z,1
839,Jazz (1992),job,No_Allusion,Job,,90,,Batemmy,2025-12-06T06:17:40.733Z,0
840,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-06T06:17:48.370Z,1
841,Song of Solomon (1977),Esther,Character_Reference,Esther,Characterization,90,,Batemmy,2025-12-06T06:17:57.202Z,1
842,A Mercy (2008),Judith,Character_Reference,Judith,Characterization,85,,Batemmy,2025-12-06T06:18:06.380Z,1
843,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,70,,Batemmy,2025-12-06T06:18:12.437Z,1
844,Song of Solomon (1977),John,Thematic_Reference,John,Thematic_Development,90,,Batemmy,2025-12-06T06:18:35.955Z,1
845,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:18:41.935Z,1
846,Paradise (1998),Zechariah,Character_Reference,Zechariah,Characterization,90,,Batemmy,2025-12-06T06:18:55.833Z,1
847,Song of Solomon (1977),Magdalene,Character_Reference,Magdalene,Characterization,70,,Batemmy,2025-12-06T06:19:08.034Z,1
848,Beloved (1987),salvation,Thematic_Reference,Salvation,Thematic_Development,80,,Batemmy,2025-12-06T06:19:14.338Z,1
849,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:19:26.678Z,1
850,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-06T06:19:34.546Z,1
851,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-06T06:19:41.104Z,1
852,Paradise (1998),Zechariah,Character_Reference,Zechariah,Characterization,90,,Batemmy,2025-12-06T06:19:50.046Z,1
853,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:20:32.271Z,1
854,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:20:40.497Z,1
855,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-06T06:20:47.684Z,1
856,Song of Solomon (1977),job,No_Allusion,Job,,90,,Batemmy,2025-12-06T06:20:51.898Z,0
857,Sula (1973),job,No_Allusion,Job,,90,,Batemmy,2025-12-06T06:20:57.983Z,0
858,Song of Solomon (1977),job,No_Allusion,Job,,90,,Batemmy,2025-12-06T06:21:05.542Z,0
859,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-06T06:21:12.138Z,1
860,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:21:21.268Z,1
861,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-06T06:21:27.631Z,1
