novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Beloved (1987),Paul,207069,207073,character_reference,0.85,Paul,n to shout that mercy. They called him Hi Man and Paul D thought at first the guards told him when to gi
Beloved (1987),Paul,207612,207616,character_reference,0.85,Paul,"in the astonishing beauty of feldspar, and there Paul D's hands disobeyed the furious rippling of his b"
Beloved (1987),Paul,209555,209559,character_reference,0.85,Paul,"by me."" Eighty-six days and done. Life was dead. Paul D beat her butt all day every day till there was"
Beloved (1987),Paul,210695,210699,character_reference,0.85,Paul,"atted in muddy water, slept above it, peed in it. Paul D thought he was screaming; his mouth was open an"
Beloved (1987),Paul,215886,215890,character_reference,0.85,Paul,"all forty-six, resting, planning their next move. Paul D had no idea of what to do and knew less than an"
Beloved (1987),Paul,216329,216333,character_reference,0.85,Paul,ome wanted to leave; some to stay on. Weeks later Paul D was the only Buffalo man left-without a plan. A
Beloved (1987),Paul,216563,216567,character_reference,0.85,Paul,"man with buffalo hair among the ailing Cherokee, Paul D finally woke up and, admitting his ignorance, a"
Beloved (1987),Paul,218577,218581,character_reference,0.85,Paul,"led in a heap. But she moved him nonetheless, and Paul D didn't know how to stop it because it looked li"
Beloved (1987),Paul,218981,218985,character_reference,0.85,Paul,"st. ""I thought you went out somewhere,"" she said. Paul D moaned, surprised to find himself exactly where"
Beloved (1987),Paul,220724,220728,character_reference,0.85,Paul,"ad been occupied by one for eighteen years before Paul D came to call. And maybe it was better this way,"
Beloved (1987),Paul,222747,222751,character_reference,0.85,Paul,ce is the reason the world has people in it. When Paul D had been forced out of 124 into a shed behind i
Beloved (1987),Paul,223056,223060,character_reference,0.85,Paul,"ces of a dying landscape were insistent and loud. Paul D packed newspaper under himself and over, to giv"
Beloved (1987),Paul,223403,223407,character_reference,0.85,Paul,"touch me on the inside part and call me my name."" Paul D never worried about his little tobacco tin anym"
Beloved (1987),Lot,224308,224311,character_reference,0.7,Lot,of the lard can he was safe. If he trembled like Lot's wife and felt some womanish need to see the nat
Beloved (1987),Paul,225016,225020,character_reference,0.85,Paul,"ain. Softly and then so loud it woke Denver, then Paul D himself. ""Red heart. Red heart. Red heart."" TO"
Beloved (1987),Paul,227854,227858,character_reference,0.85,Paul,"he thought it explained Beloved's behavior around Paul D, whom she hated so. Denver neither believed nor"
Beloved (1987),Paul,232484,232488,character_reference,0.85,Paul,"she might get up and go into the cold house where Paul D has begun to sleep. Or she might cry, silently."
Beloved (1987),Paul,236440,236444,character_reference,0.85,Paul,". ""Don't. Don't go back."" This is worse than when Paul D came to 124 and she cried helplessly into the s"
Beloved (1987),Paul,237421,237425,character_reference,0.85,Paul,"ing about what would be the case if Sethe died or Paul D took her away, a dream-come-true comes true jus"
Beloved (1987),Paul,241852,241856,character_reference,0.85,Paul,"t go or stay put where he wanted to in 124-shame. Paul D could not command his feet, but he thought he c"
Beloved (1987),Paul,243215,243219,character_reference,0.85,Paul,"o protect to help him do it, God damn it to hell. Paul D blew warm breath into the hollow of his cupped"
Beloved (1987),Paul,243604,243608,character_reference,0.85,Paul,d her smile was both pleasure and surprise. sure. Paul D believed he smiled back but his face was so col
Beloved (1987),Paul,244288,244292,character_reference,0.85,Paul,"ed to the kitchen. The dogs ate without sound and Paul D thought they at least got what they came for, a"
Beloved (1987),Paul,245683,245687,character_reference,0.85,Paul,"int in the wind, ""I am not a man."" ""Well, say it, Paul D, whether I like it or not."" Since he could not"
Beloved (1987),Paul,247159,247163,character_reference,0.85,Paul,"proached, their shoes loud on the wooden walkway. Paul D touched Sethe's elbow to guide her as they step"
Beloved (1987),Paul,247332,247336,character_reference,0.85,Paul,"ter, when they reached the city's edge, Sethe and Paul D resumed catching and snatching each other's fin"
Beloved (1987),Paul,248016,248020,character_reference,0.85,Paul,"The winter light was low. Sethe closed her eyes. Paul D looked at the black trees lining the roadside,"
Beloved (1987),Paul,248253,248257,character_reference,0.85,Paul,"er eyes to it and said, ""Mercy."" And it seemed to Paul D that it was—a little mercy-something given to t"
Beloved (1987),mark,248325,248329,thematic_reference,0.9,Mark,ittle mercy-something given to them on purpose to mark what they were feeling so they would remember it
Beloved (1987),Paul,249100,249104,character_reference,0.85,Paul,"y with in the snow."" Sethe secured her headcloth. Paul D smiled and warmed his hands with his breath. ""I"
Beloved (1987),Paul,249525,249529,character_reference,0.85,Paul,"our months, so complete was the attention she and Paul D were paying to themselves they both felt a jolt"
Beloved (1987),Paul,249632,249636,character_reference,0.7,Paul,"en they saw her close in. Beloved did not look at Paul D; her scrutiny was for Sethe. She had no coat, n"
Beloved (1987),Paul,249916,249920,character_reference,0.85,Paul,"th nothing on."" And stepping away and in front of Paul D, Sethe took the shawl and wrapped it around Bel"
Beloved (1987),Paul,250102,250106,character_reference,0.85,Paul,closed her in her left arm. Snowflakes stuck now. Paul D felt icy cold in the place Sethe had been befor
Beloved (1987),Paul,250536,250540,character_reference,0.85,Paul,"know you not sleeping out there tonight, are you, Paul D?"" She smiled at him, and like a friend in need,"
Beloved (1987),Paul,250723,250727,character_reference,0.85,Paul,"sashes shuddered in a blast of winter air. I 3 I Paul D looked up from the stew meat. ""You come upstair"
Beloved (1987),Paul,250987,250991,character_reference,0.85,Paul,mth of Sethe's smile. Once before (and only once) Paul D had been grateful to a woman. Crawling out of t
Beloved (1987),Paul,252748,252752,character_reference,0.85,Paul,". Tucked into the well of his arm, Sethe recalled Paul D's face in the street when he asked her to have"
Beloved (1987),Paul,254795,254799,character_reference,0.85,Paul,"the sunlight. She had been dreaming it for years. Paul D's chest rose and fell, rose and fell under her"
Beloved (1987),Paul,254960,254964,character_reference,0.85,Paul,"table. Beloved, who had not moved since Sethe and Paul D left the room, sat sucking her forefinger. Denv"
Beloved (1987),John,257004,257008,thematic_reference,0.9,John,at he had done for her and for the three children John and Ella delivered to her door one summer night.
Beloved (1987),John,260018,260022,thematic_reference,0.9,John,"stry dough and thought she ought to tell Ella and John to stop on by because three pies, maybe four, wer"
Beloved (1987),job,261529,261532,thematic_reference,0.9,Job,"ing, dancing and loving everybody like it was her job and hers alone. Now to take two buckets of blackb"
Beloved (1987),Loaves and fishes,261811,261828,thematic_reference,0.8,Loaves And Fishes,"dding, raised bread, shortbread—it made them mad. Loaves and fishes were His powers-they did not belong to an ex- sla"
Beloved (1987),John,262449,262453,thematic_reference,0.9,John,"brother and sister who gave Stamp Paid, Ella and John clothes, goods and gear for runaways because they"
Beloved (1987),Paul,267049,267053,character_reference,0.85,Paul,"r, herself, Halle, and four boys, over half named Paul, made up the entire population. Mrs. Garner humme"
Beloved (1987),John,275419,275423,thematic_reference,0.9,John,"West, she heard. No point in trying for Tyree or John. They cut thirty years ago and, if she searched t"
Beloved (1987),lot,280668,280671,character_reference,0.7,Lot,"d write, I reckon?” ""Sure."" ""Good, 'cause I got a lot of digging up to do."" But the news they I 4 7 dug"
Beloved (1987),Samson,285583,285589,character_reference,0.7,Samson,"it beyond the point of education. Or Chipper, or Samson. Suppose you beat the hounds past that point that"
Beloved (1987),lot,286124,286127,character_reference,0.7,Lot,"ty of the trouble it was, and the loss. The whole lot was lost now. Five. He could claim the baby strug"
Beloved (1987),Samson,286860,286866,character_reference,0.7,Samson,d the well bucket. Another time he took it out on Samson—a few tossed rocks was all. But no beating ever m
Beloved (1987),Paul,293219,293223,character_reference,0.85,Paul,"e at the restaurant, might think it was hers, but Paul D knew better. Oh well, a little something around"
Beloved (1987),Paul,293828,293832,character_reference,0.85,Paul,"n his knees, then on the split top of the piling, Paul D knew that it ought to mess him up. That whateve"
Beloved (1987),Paul,293959,293963,character_reference,0.85,Paul,"shake him. Pigs were crying in the chute. All day Paul D, Stamp Paid and twenty more had pushed and prod"
Beloved (1987),lot,294144,294147,character_reference,0.7,Lot,"rs moved west, St. Louis and Chicago now ate up a lot of the business, Cincinnati was still pig port in"
Beloved (1987),job,294229,294232,thematic_reference,0.9,Job,"still pig port in the minds of Ohioans. Its main job was to receive, slaughter and ship up the river t"
Beloved (1987),Paul,294480,294484,character_reference,0.85,Paul,"al and stand up for twelve hours, skills in which Paul D was admirably trained. A little pig shit, rinse"
Beloved (1987),Paul,295349,295353,character_reference,0.85,Paul,ine Street and rode the wind above the pig yards. Paul D heard them but he stayed on because all in all
Beloved (1987),job,295419,295422,thematic_reference,0.9,Job,"t he stayed on because all in all it wasn't a bad job, especially in winter when Cincinnati reassumed i"
Beloved (1987),Paul,296290,296294,character_reference,0.85,Paul,rn Row and it was clear why Stamp had been eyeing Paul D this last week of work; why he paused when the
Beloved (1987),Paul,296374,296378,character_reference,0.7,Paul,"he paused when the evening shift came on, to let Paul D's movements catch up to his own. He had made up"
Beloved (1987),Paul,296581,296585,character_reference,0.85,Paul,e except that was not her mouth. Nothing like it. Paul D slid the clipping out from under Stamp's palm.
Beloved (1987),Paul,298021,298025,character_reference,0.85,Paul,"id could speak he said it and even while he spoke Paul D said it again. Oh, he heard all the old man was"
Beloved (1987),Paul,299150,299154,character_reference,0.85,Paul,"promised, to do it."" ""But this ain't her mouth,"" Paul D said. ""This ain't it at all."" Stamp Paid looked"
Beloved (1987),John,299998,300002,thematic_reference,0.9,John,"g while the riders asked questions. Not Ella, not John, not anybody ran down or to Bluestone Road, to sa"
Beloved (1987),Paul,300991,300995,character_reference,0.85,Paul,"they were not. He was going to tell him that, but Paul D was laughing, saying, ""Uh uh. No way. A little"
Beloved (1987),Paul,301791,301795,character_reference,0.85,Paul,"urse the saw. ""You forgetting I knew her before,"" Paul D was saying. ""Back in Kentucky. When she was a g"
Beloved (1987),Paul,302154,302158,character_reference,0.85,Paul,"h that was not hers and slowly read out the words Paul D couldn't. And when he finished, Paul D said wit"
Beloved (1987),Paul,302193,302197,character_reference,0.85,Paul,"the words Paul D couldn't. And when he finished, Paul D said with a vigor fresher than the first time,"
Beloved (1987),Paul,302339,302343,character_reference,0.85,Paul,"e 'cause that ain't her mouth."" Stamp looked into Paul D's eyes and the sweet conviction in them almost"
Beloved (1987),Paul,303494,303498,character_reference,0.85,Paul,"e dry sink, the stove-back to the jelly cupboard. Paul D sat at the table watching her drift into view t"
Beloved (1987),lot,306788,306791,character_reference,0.7,Lot,"er would have thought of that. Never. Taught me a lot, Sixo."" It made him dizzy. At first he thought it"
Beloved (1987),Paul,309410,309414,character_reference,0.85,Paul,"before. It felt good. Good and right. I was big, Paul D, and deep and wide and when I stretched out my"
Beloved (1987),Paul,309792,309796,character_reference,0.85,Paul,"ldn't love if I wanted to. You know what I mean?"" Paul D did not answer because she didn't expect or wan"
Beloved (1987),Paul,313969,313973,character_reference,0.7,Paul,"t my babies where they'd be safe."" The roaring in Paul D's head did not prevent him from hearing the pat"
Beloved (1987),job,316013,316016,thematic_reference,0.9,Job,"t got em."" ""Maybe there's worse.' 99 ""It ain't my job to know what's worse. It's my job to know what is"
Beloved (1987),job,316047,316050,thematic_reference,0.9,Job,"99 ""It ain't my job to know what's worse. It's my job to know what is and to keep them away from what I"
Beloved (1987),Paul,317774,317778,character_reference,0.85,Paul,. Ever since he showed that newspaper clipping to Paul D and learned that he'd moved out of 124 that ver
Beloved (1987),revelation,318382,318392,thematic_reference,0.9,Revelation,"too much."" He had insisted on privacy during the revelation at the slaughter yard-now he wondered whom he was"
Beloved (1987),Paul,318455,318459,character_reference,0.85,Paul,hter yard-now he wondered whom he was protecting. Paul D was the only one in town who didn't know. How d
Beloved (1987),job,318717,318720,thematic_reference,0.9,Job,"hind her back, like a sneak. But sneaking was his job-his life; though always for a clear and holy purp"
Beloved (1987),Paul,319698,319702,character_reference,0.85,Paul,rching for the eighteen-year-old clipping to show Paul D as proof. Afterward not before-he considered Se
Beloved (1987),Paul,320212,320216,character_reference,0.85,Paul,uch store by. Now 124 was back like it was before Paul D came to town-worrying Sethe and Denver with a p
Beloved (1987),Paul,321133,321137,character_reference,0.85,Paul,"e thought of Denver, if not Sethe, before he gave Paul D the news that ran him off, the one normal someb"
Beloved (1987),Paul,323773,323777,character_reference,0.85,Paul,Sethe's feelings or Denver's needs when he showed Paul D the clipping. He hadn't the vaguest notion of w
Beloved (1987),Jesus,324298,324303,character_reference,0.85,Jesus,"d. Other than that, he would rely on the power of Jesus Christ to deal with things older, but not stronge"
Beloved (1987),Paul,326697,326701,character_reference,0.85,Paul,"ave her, but actually to take it. Four days after Paul D reminded her of how many feet she had, Sethe ru"
Beloved (1987),Paul,326946,326950,character_reference,0.85,Paul,"rusting, so quick to surrender at the stove while Paul D kissed her back. She should have known that he"
Beloved (1987),Paul,328107,328111,character_reference,0.85,Paul,; tentative greetings from other coloredpeople in Paul D's com- pany; a bed life for herself. Except for
Beloved (1987),Paul,328987,328991,character_reference,0.85,Paul,peep in and see how she was getting on (including Paul D) would discover that the woman junkheaped for t
Beloved (1987),Jesus,342853,342858,character_reference,0.85,Jesus,"iver beyond, ""What are these people? You tell me, Jesus. What are they?"" 1 I 8 I When he got to his house"
Beloved (1987),Paul,345254,345258,character_reference,0.85,Paul,"holding shadows she had seen on the road were not Paul D, Denver and herself, but ""us three."" The three"
Beloved (1987),Paul,346882,346886,character_reference,0.85,Paul,Baby said: Think on it then lay it down-for good. Paul D convinced me there was a world out there and th
Beloved (1987),lot,349111,349114,character_reference,0.7,Lot,"r them, not even to touch their hair. I believe a lot of folks were there, but I just saw the box. Reve"
Beloved (1987),John,351401,351405,thematic_reference,0.9,John,a disagreeable breakfast he went to see Ella and John to find out what they knew. Perhaps there he coul
Beloved (1987),Joshua,351573,351579,thematic_reference,0.9,Joshua,"self and there was yet another debt he owed. Born Joshua, he renamed himself when he handed over his wife"
Beloved (1987),John,352657,352661,thematic_reference,0.9,John,"welcome door that he never had to knock on, like John and Ella's in front of which he stood and said, """
Beloved (1987),John,352811,352815,thematic_reference,0.9,John,"e hinge. ""Where you been keeping yourself? I told John must be cold if Stamp stay inside.” ""Oh, I been o"
Beloved (1987),Paul,353655,353659,character_reference,0.85,Paul,"see anything at all at 124."" ""True."" ""Better ask Paul D,"" she said. ""Can't locate him,"" said Stamp, whi"
Beloved (1987),Paul,353755,353759,character_reference,0.85,Paul,which was the truth although his efforts to find Paul D had been feeble. He wasn't ready to confront th
Beloved (1987),charity,354036,354043,thematic_reference,0.8,Charity,"ke if he could stay in the cellar."" ""It's cold as charity in there!"" ""I expect he knows that."" ""What he do"
Beloved (1987),John,355546,355550,thematic_reference,0.9,John,"here is he, huh? Baby never laid eyes on her till John carried her to the door with a baby I strapped on"
Beloved (1987),Paul,356480,356484,character_reference,0.85,Paul,"."" ""What's any of what you talking got to do with Paul D?"" ""What run him off? Tell me that."" ""I run him"
Beloved (1987),Paul,357148,357152,character_reference,0.85,Paul,"ou came about some new girl."" ""That's so."" ""Well, Paul D must know who she is. Or what she is."" ""Your mi"
Beloved (1987),Jesus,357361,357366,character_reference,0.85,Jesus,"d don't stay in the ground."" He couldn't deny it. Jesus Christ Himself didn't, so Stamp ate a piece of El"
Beloved (1987),Paul,357488,357492,character_reference,0.85,Paul,"ow there were no bad feelings and set out to find Paul D. He found him on the steps of Holy Redeemer, ho"
Beloved (1987),Paul,358140,358144,character_reference,0.85,Paul,of them was rot. They buttered Halle's face; gave Paul D iron to eat; crisped Sixo; hanged her own mothe
Beloved (1987),John,358284,358288,thematic_reference,0.9,John,"hitefolks; didn't want to know what Ella knew and John and Stamp Paid, about the world done up the way w"
Beloved (1987),Paul,358980,358984,character_reference,0.85,Paul,"nd buried all recollection 1 89 of them and luck. Paul D dug it up, gave her back her body, kissed her d"
Beloved (1987),job,360588,360591,thematic_reference,0.9,Job,Sawyer included midday dinner in the terms of the job-along with $3.40 a week— and she made him underst
Beloved (1987),job,363021,363024,thematic_reference,0.9,Job,". Sethe understood it then, but now with a paying job and an employer who was kind enough to hire an ex"
Beloved (1987),Paul,375521,375525,character_reference,0.85,Paul,"go? It was Sixo who brought it up, finally, after Paul F. Mrs. Garner sold him, trying to keep things up"
Beloved (1987),Paul,375967,375971,character_reference,0.85,Paul,"of paper. Talking soft and watching hard. He beat Paul A. Not hard and not long, but it was the first ti"
Beloved (1987),Paul,376857,376861,character_reference,0.85,Paul,"A little. Just enough to butter Halle's face, so Paul D tells me, and make Sixo laugh at last. But I go"
Beloved (1987),Paul,377085,377089,character_reference,0.85,Paul,e or nobody. I didn't know Sixo was burned up and Paul D dressed in a collar you wouldn't believe. Not t
Beloved (1987),Paul,377405,377409,character_reference,0.85,Paul,right by those boys hanging in the trees. One had Paul A's shirt on but not his feet or his head. I walk
Beloved (1987),Paul,380578,380582,character_reference,0.85,Paul,was tough and she back now. I knew she would be. Paul D ran her off so she had no choice but to come ba
Beloved (1987),Jesus,385390,385395,character_reference,0.85,Jesus,"Anyhow I took my babies to the corn, Halle or no. Jesus. When I heard that woman's rattle. She said, Any"
Beloved (1987),Paul,386835,386839,character_reference,0.85,Paul,"y I got to 124. I would have known right off, but Paul D distracted me. Otherwise I would have seen my f"
Beloved (1987),Paul,387154,387158,character_reference,0.7,Paul,"I would have recognized you right off, except for Paul D. Seems to me he wanted you out from the beginni"
Beloved (1987),job,389706,389709,thematic_reference,0.9,Job,"ak, your name. But the Bodwins got me the cooking job at Sawyer's and left me able to smile on my own l"
Beloved (1987),Paul,390867,390871,character_reference,0.85,Paul,ng up the stairs. She was my secret company until Paul D came. He threw her out. Ever since I was little
Beloved (1987),Paul,392286,392290,character_reference,0.85,Paul,"next to Beloved, she's my sister. The other time Paul D went too and when we came back I thought the ho"
Beloved (1987),Paul,396687,396691,character_reference,0.85,Paul,"r did. Even when Buglar and Howard ran away. Then Paul D came in here. I heard his voice downstairs, and"
Beloved (1987),Paul,396862,396866,character_reference,0.85,Paul,s house anymore. But when I got downstairs it was Paul D and he didn't come for me; he wanted my mother.
Beloved (1987),Paul,399789,399793,character_reference,0.85,Paul,zy and even now I bet he's trying to get here. If Paul D could do it my daddy could too. Angel man. We s
Beloved (1987),Paul,399919,399923,character_reference,0.85,Paul,him and Beloved. Ma'am could stay or go off with Paul D if she wanted to. Unless Daddy wanted her himse
Beloved (1987),Paul,400023,400027,character_reference,0.85,Paul,"lf, but I don't think he would now, since she let Paul D in her bed. Grandma Baby said people look down"
Beloved (1987),lot,401783,401786,character_reference,0.7,Lot,"for it because it was a greedy ghost and needed a lot of love, which was only natural, considering. And"
Beloved (1987),Paul,413962,413966,character_reference,0.85,Paul,"d be hung. And a oil lamp in a cellar was sad, so Paul D sat on the porch steps and got additional warmt"
Beloved (1987),Paul,415944,415948,character_reference,0.85,Paul,"bent to make one with the Thirty-Mile Woman. When Paul D waved goodbye to his oldest brother, the boss w"
Beloved (1987),Paul,416736,416740,character_reference,0.85,Paul,"ghty sorry; they all were. ""Why she call on him?"" Paul D asked. ""Why she need the school- teacher?"" ""She"
Beloved (1987),Paul,417298,417302,character_reference,0.85,Paul,"ll men, and stronger than most, they clipped him, Paul D. First his shotgun, then his thoughts, for scho"
Beloved (1987),Paul,417807,417811,character_reference,0.85,Paul,d his look of deeply felt hurt was enough to make Paul D blink. He was as hard on his pupils as he was o
Beloved (1987),Paul,417906,417910,character_reference,0.85,Paul,was on them-except for the corrections. For years Paul D believed schoolteacher broke into children what
Beloved (1987),Paul,418369,418373,character_reference,0.85,Paul,"r of Sixo, and even Halle; it was always clear to Paul D that those two were men whether Garner said so"
Beloved (1987),Paul,422052,422056,character_reference,0.85,Paul,"who will take them in; should they try to get to Paul F, whose owner, they remember, lived in something"
Beloved (1987),Paul,427163,427167,character_reference,0.85,Paul,"that was the last anybody ever saw of Halle. What Paul D knew was that Halle disappeared, never told Set"
Beloved (1987),Paul,427691,427695,character_reference,0.85,Paul,"Halle was not killed or wounded that day because Paul D saw him later, after she had run off with no on"
Beloved (1987),Paul,428089,428093,character_reference,0.85,Paul,ing. He disappeared and everybody was on his own. Paul A goes back to moving timber after dinner. They a
Beloved (1987),Paul,428197,428201,character_reference,0.85,Paul,"o meet at quarters for supper. He never shows up. Paul D leaves for the creek on time, believing, hoping"
Beloved (1987),Paul,428253,428257,character_reference,0.85,Paul,"leaves for the creek on time, believing, hoping, Paul A has gone on ahead; certain 225 schoolteacher ha"
Beloved (1987),Paul,428328,428332,character_reference,0.85,Paul,certain 225 schoolteacher has learned something. Paul D gets to the creek and it is as dry as Sixo prom
Beloved (1987),Paul,428443,428447,character_reference,0.85,Paul,"its there with the Thirty-Mile Woman for Sixo and Paul A. Only Sixo shows up, his wrists bleeding, his t"
Beloved (1987),Paul,428543,428547,character_reference,0.85,Paul,"is tongue licking his lips like a flame. ""You see Paul A?"" ""No."" ""Halle?"" ""No."" ""No sign of them?"" ""No s"
Beloved (1987),Paul,428718,428722,character_reference,0.85,Paul,"She must be there still."" ""I can't leave without Paul A.” ""I can't help you."" ""Should I go back and loo"
Beloved (1987),Paul,429053,429057,character_reference,0.85,Paul,"her. Before when she knelt on creek pebbles with Paul D, she was nothing, a shape in the dark breathing"
Beloved (1987),Paul,429435,429439,character_reference,0.85,Paul,le Woman and she runs further on in the creekbed. Paul D and Sixo run the other way toward the woods. Bo
Beloved (1987),Paul,429599,429603,character_reference,0.85,Paul,"d by the things honeybees love. Tied like a mule, Paul D feels how dewy and inviting the grass is. He is"
Beloved (1987),Paul,429684,429688,character_reference,0.85,Paul,the grass is. He is thinking about that and where Paul A might be when Sixo turns and grabs the mouth of
Beloved (1987),Paul,429803,429807,character_reference,0.85,Paul,"inting rifle. He begins to sing. Two others shove Paul D and tie him to a tree. Schoolteacher is saying,"
Beloved (1987),Paul,430131,430135,character_reference,0.85,Paul,? Five guns are trained on him while they listen. Paul D cannot see them when they step away from lampli
Beloved (1987),Paul,430969,430973,character_reference,0.85,Paul,s trousers smokes. He laughs. Something is funny. Paul D guesses what it is when Sixo interrupts his lau
Beloved (1987),Paul,431186,431190,character_reference,0.85,Paul,"lking through the perfumed things honeybees love, Paul D hears the men talking and for the first time le"
Beloved (1987),Paul,433351,433355,character_reference,0.85,Paul,r is now in his head. Two. Two? Two niggers lost? Paul D thinks his heart is jumping. They are going to
Beloved (1987),Paul,433425,433429,character_reference,0.85,Paul,"is jumping. They are going to look for Halle, not Paul A. They must have found Paul A and if a whiteman"
Beloved (1987),Paul,433454,433458,character_reference,0.85,Paul,"look for Halle, not Paul A. They must have found Paul A and if a whiteman finds you it means you are su"
Beloved (1987),Paul,433623,433627,character_reference,0.85,Paul,"loses the door of the cabin. Carefully, he looks. Paul D does not look back. It is sprinkling now. A tea"
Beloved (1987),Paul,434606,434610,character_reference,0.85,Paul,'t find Halle. Who was caught? Did Sixo get away? Paul A? He tells her what he knows: Sixo is dead; the
Beloved (1987),Paul,434720,434724,character_reference,0.85,Paul,"e Woman ran, and he doesn't know what happened to Paul A or Halle. ""Where could he be?"" she asks. Paul D"
Beloved (1987),Paul,434768,434772,character_reference,0.85,Paul,"o Paul A or Halle. ""Where could he be?"" she asks. Paul D shrugs because he can't shake his head. ""You sa"
Beloved (1987),Paul,436158,436162,character_reference,0.85,Paul,", besides his labor? What did Mrs. Garner get for Paul F? More than nine hundred dollars? How much more?"
Beloved (1987),Paul,436950,436954,character_reference,0.85,Paul,"and it made a little motion in his pants pocket. Paul D looked up, noticed the side pocket agitation an"
Beloved (1987),Paul,437250,437254,character_reference,0.85,Paul,"be- tween forefinger and thumb. ""Something else."" Paul D didn't say anything so the two men sat in silen"
Beloved (1987),Paul,437446,437450,character_reference,0.85,Paul,"ot to say to you. I'm a take the easy one first."" Paul D chuckled. ""If it's hard for you, might kill me"
Beloved (1987),Paul,437602,437606,character_reference,0.85,Paul,"r you to ask your pardon. Apologize."" ""For what?"" Paul D reached in his coat pocket for his bottle. ""You"
Beloved (1987),John,437897,437901,thematic_reference,0.9,John,"where you want to be. My house is your house too. John and Ella, Miss Lady, Able Woodruff, Willie Pike-a"
Beloved (1987),Paul,438365,438369,character_reference,0.85,Paul,"at's a load off. I thought everybody gone crazy."" Paul D shook his head. ""Just me.' 99 ""You planning to"
Beloved (1987),Paul,439460,439464,character_reference,0.85,Paul,"but I know Plank Road. 'Bout a mile up thataway."" Paul D lifted his bottle and swallowed. The rider look"
Beloved (1987),Paul,439677,439681,character_reference,0.85,Paul,"d his mind and came back. ""Look here,"" he said to Paul D. ""There's a cross up there, so I guess this her"
Beloved (1987),Paul,440379,440383,character_reference,0.85,Paul,"make you do what you won't, but think about it."" Paul D said nothing. ""If I did you harm, I'm here to r"
Beloved (1987),Paul,440690,440694,character_reference,0.85,Paul,"d her greeting. ""There's another one,"" he said to Paul D. ""Scripture Woodruff, Able's sister. Works at t"
Beloved (1987),Judith,441154,441160,character_reference,0.85,Judith,"Depends. What you got in mind?” ""You know Judy?"" ""Judith. I know everybody."" ""Out on Plank Road?"" ""Everybo"
Beloved (1987),Joshua,441653,441659,thematic_reference,0.9,Joshua,"not was tight and so was the bow. ""They called me Joshua,"" he said. ""I renamed myself,"" he said, “and I'm"
Beloved (1987),Paul,444245,444249,character_reference,0.85,Paul,"you! Tie it!"" ""That make you feel better?"" ""No."" Paul D tossed the bottle on the ground and stared at t"
Beloved (1987),Paul,444590,444594,character_reference,0.85,Paul,"Judy will take me in or won't she."" ""I was there, Paul D."" ""You was where?"" ""There in the yard. When she"
Beloved (1987),Jesus,444672,444677,character_reference,0.85,Jesus,"in the yard. When she did it."" ""Judy?"" ""Sethe."" ""Jesus."" ""It ain't what you think."" ""You don't know what"
Beloved (1987),Acts,445447,445451,thematic_reference,0.9,Acts,"ound her. Something funny about her. Talks funny. Acts funny."" Paul D dug his fingers underneath his cap"
Beloved (1987),Paul,445460,445464,character_reference,0.85,Paul,"ething funny about her. Talks funny. Acts funny."" Paul D dug his fingers underneath his cap and rubbed t"
Beloved (1987),Paul,446478,446482,character_reference,0.85,Paul,"at I told you 'bout Sethe?"" A shudder ran through Paul D. A bone-cold spasm that made him clutch his kne"
Beloved (1987),Paul,446828,446832,character_reference,0.85,Paul,"stairs, choke- cherry trees, cameo pins, aspens, Paul A's face, sausage or the loss of a red, red heart"
Beloved (1987),Paul,446912,446916,character_reference,0.85,Paul,"of a red, red heart. ""Tell me something, Stamp."" Paul D's eyes were rheumy. ""Tell me this one thing. Ho"
Beloved (1987),job,448868,448871,thematic_reference,0.9,Job,"to come back. And instead of looking for another job, Sethe played all the harder with Beloved, who ne"
Beloved (1987),John,450398,450402,thematic_reference,0.9,John,"es and sassy prints. She walked the four miles to John Shillito's to buy yellow ribbon, shiny buttons an"
Beloved (1987),job,456611,456614,thematic_reference,0.9,Job,"not eaten and it rocked Denver like gunshot. The job she started out with, protecting Beloved from Set"
Beloved (1987),Paul,457536,457540,character_reference,0.85,Paul,"ith white hair called Stamp and Lady Jones. Well, Paul D, of course. And that boy who told her about Set"
Beloved (1987),job,459222,459225,thematic_reference,0.9,Job,"u this house."" ""Nobody gave me nothing."" ""I got a job from them."" ""He got a cook from them, girl."" ""Oh,"
Beloved (1987),Jesus,460041,460046,character_reference,0.85,Jesus,"at? Is that why you can't walk down the steps? My Jesus my."" But you said there was no defense. ""There ai"
Beloved (1987),Paul,474400,474404,character_reference,0.85,Paul,"of, what Ella knew, what Stamp saw and what made Paul D tremble. That anybody white could take your who"
Beloved (1987),Paul,475050,475054,character_reference,0.85,Paul,in the tree with a sign on it was her husband or Paul A; whether the bubbling-hot girls in the colored-
Beloved (1987),faith,487601,487606,thematic_reference,0.8,Faith,e between their breasts. Others brought Christian faith-as shield and sword. Most brought a little of bot
Beloved (1987),Jesus,497662,497667,character_reference,0.85,Jesus,d tight. Vines of hair twisted all over her head. Jesus. Her smile was dazzling. Sethe feels her eyes bur
Beloved (1987),Paul,499441,499445,character_reference,0.85,Paul,"ng his coat in patches, is asleep by the pump, so Paul D knows Beloved is truly gone. Disappeared, some"
