novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Song of Solomon (1977),Communion,120083,120092,thematic_reference,0.8,Communion,"stuff is open to anybody who wants to drop in?"" ""Communion is communion."" ""You're a silly woman."" ""Father Pa"
Song of Solomon (1977),communion,120096,120105,thematic_reference,0.8,Communion,"n to anybody who wants to drop in?"" ""Communion is communion."" ""You're a silly woman."" ""Father Padrew didn't t"
Song of Solomon (1977),Ruth,120950,120954,thematic_reference,0.9,Ruth,"dy. You your daddy's daughter!"" ""That's so,"" said Ruth in a thin but steady voice. ""I certainly am my da"
Song of Solomon (1977),Ruth,123424,123428,thematic_reference,0.9,Ruth,"ey were thirty-five and thirty-six now. But since Ruth was only sixteen years older than Lena, all three"
Song of Solomon (1977),Hagar,124356,124361,character_reference,0.7,Hagar,"board, but the game would go on. 69 Sleeping with Hagar had made him generous. Or so he is thought. Wide-"
Song of Solomon (1977),Pilate,127486,127492,character_reference,0.7,Pilate,""" Macon's voice was low, but his face looked like Pilate's. He closed the door. ""You a big man now, but bi"
Song of Solomon (1977),Ruth,129220,129224,thematic_reference,0.9,Ruth,"y wife. Mercy wouldn't take colored then. Anyway, Ruth wouldn't go to any other doctor. I tried to get a"
Song of Solomon (1977),lot,131072,131075,character_reference,0.7,Lot,four banks once. Some track land was going for a lot of money-railroad money. Erie Lackawanna was buyi
Song of Solomon (1977),Ruth,132825,132829,thematic_reference,0.9,Ruth,"otion, Radiathor, and told him it would cure him. Ruth was all 73 excited. And for a few days he was bet"
Song of Solomon (1977),Ruth,133687,133691,thematic_reference,0.9,Ruth,"omebody tiptoed up to me and said, 'Doctor died.' Ruth, they said, was upstairs with him. I figured she"
Song of Solomon (1977),Ruth,135046,135050,thematic_reference,0.9,Ruth,ming from me. Then I thought about his delivering Ruth's babies. I'm not saying that they had contact. B
Song of Solomon (1977),Ruth,138200,138204,thematic_reference,0.9,Ruth,herself with a vicious vocabulary and a fast lip. Ruth was a pale but compli- cated woman given to devio
Song of Solomon (1977),lot,138306,138309,character_reference,0.7,Lot,ness and ultra-fine manners. She seemed to know a lot and understand very little. It was an interesting
Song of Solomon (1977),Hagar,140386,140391,character_reference,0.85,Hagar,"thing. Or if he couldn't find Guitar, he'd go see Hagar. No. He didn't want to talk to Hagar, to any woma"
Song of Solomon (1977),Hagar,140423,140428,character_reference,0.85,Hagar,"he'd go see Hagar. No. He didn't want to talk to Hagar, to any woman, just yet. Talk about strange. Now,"
Song of Solomon (1977),Pilate,140553,140559,character_reference,0.7,Pilate,e bunch. His whole family was a bunch of crazies. Pilate singing all day and talking off the wall. Reba tu
Song of Solomon (1977),Hagar,140647,140652,character_reference,0.85,Hagar,"all. Reba turning on for everything in pants. And Hagar... well, she was just fine, but still, she wasn't"
Song of Solomon (1977),lot,141067,141070,character_reference,0.7,Lot,him. Suddenly it seemed to him that there were a lot of people out for that time of day. Where the hel
Song of Solomon (1977),Pilate,146114,146120,character_reference,0.7,Pilate,e he had come to expect from his mother. Not that Pilate or Reba felt the possessive love for him that his
Song of Solomon (1977),Mary,153510,153514,character_reference,0.85,Mary,"hing,” said Milkman. ""Where can we get a drink?"" ""Mary's?"" ""Naw. Too many broads hasslin you."" ""It's jus"
Song of Solomon (1977),Mary,153807,153811,character_reference,0.85,Mary,". Music and a taste."" ""Then it'll have to be Miss Mary. I'll keep the ladies working elsewhere."" ""Yeah?"
Song of Solomon (1977),Mary,153976,153980,character_reference,0.85,Mary,"This ain't New York; choices are limited."" ""Okay. Mary's."" They walked a few blocks to the corner of Rye"
Song of Solomon (1977),Mary,154129,154133,character_reference,0.85,Mary,"y, Guitar swallowed hard and quickened his steps. Mary's was the bar/lounge that did the best business i"
Song of Solomon (1977),Mary,154272,154276,character_reference,0.85,Mary,"hree other corners had a similar place-because of Mary herself, a pretty but overpainted barmaid/part-ow"
Song of Solomon (1977),Mary,154693,154697,character_reference,0.85,Mary,"e; and every- body found excitement there. For in Mary's the lights made everybody beautiful, or if not"
Song of Solomon (1977),lot,155983,155986,character_reference,0.7,Lot,"nderstand."" ""Yes I can. You know I used to hunt a lot. When I was a kid down home-"" ""Oh, shit, do we ha"
Song of Solomon (1977),lot,156162,156165,character_reference,0.7,Lot,"t listen, Milkman. Listen to me. I used to hunt a lot. From the time I could walk almost and I was good"
Song of Solomon (1977),hope,160647,160651,thematic_reference,0.8,Hope,"in't nothin. Whatever he told you, forget it."" ""I hope I can. I sure hope I can."" ""Listen, baby, people"
Song of Solomon (1977),hope,160666,160670,thematic_reference,0.8,Hope,"er he told you, forget it."" ""I hope I can. I sure hope I can."" ""Listen, baby, people do funny things. Sp"
Song of Solomon (1977),Hagar,162413,162418,character_reference,0.85,Hagar,"Guitar. Hear me?"" 89 ""Want me to take you over to Hagar's?"" Guitar motioned to the waitress for the check"
Song of Solomon (1977),Hagar,162471,162476,character_reference,0.85,Hagar,""" Guitar motioned to the waitress for the check. ""Hagar's. Yeah. Sweet Hagar. Wonder what her name is."" """
Song of Solomon (1977),Hagar,162492,162497,character_reference,0.85,Hagar,"the waitress for the check. ""Hagar's. Yeah. Sweet Hagar. Wonder what her name is."" ""You just said it."" ""I"
Song of Solomon (1977),Pilate,162823,162829,character_reference,0.7,Pilate,"ilkman. ""Reba don't know her own last name."" ""Ask Pilate."" ""Yeah. I'll ask Pilate. Pilate knows. It's in t"
Song of Solomon (1977),Pilate,162848,162854,character_reference,0.85,Pilate,"her own last name."" ""Ask Pilate."" ""Yeah. I'll ask Pilate. Pilate knows. It's in that dumb-ass box hanging"
Song of Solomon (1977),Pilate,162856,162862,character_reference,0.7,Pilate,"last name."" ""Ask Pilate."" ""Yeah. I'll ask Pilate. Pilate knows. It's in that dumb-ass box hanging from her"
Song of Solomon (1977),Eve,163341,163344,character_reference,0.7,Eve,"rug- store. It was late, the day before Christmas Eve, and he hadn't had the spirit or energy or presen"
Song of Solomon (1977),Magdalene,164255,164264,character_reference,0.85,Magdalene,en in a drugstore. Cologne and dusting powder for Magdalene called Lena; a compact for Corinthians; a five-po
Song of Solomon (1977),Hagar,164666,164671,character_reference,0.7,Hagar,"it up. Keep up the whole business of ""going with"" Hagar. He seldom took her anywhere except to the movies"
Song of Solomon (1977),Hagar,164878,164883,character_reference,0.85,Hagar,"ong themselves. Everybody who knew him knew about Hagar, but she was considered his private honey pot, no"
Song of Solomon (1977),Hagar,166738,166743,character_reference,0.85,Hagar,angry. All this indecision about what to get for Hagar was new. At Christmases past he Coll simply chose
Song of Solomon (1977),Hagar,166854,166859,character_reference,0.7,Hagar,s sisters choose) from a long list of things that Hagar had mentioned specifically. Things quite out of p
Song of Solomon (1977),Pilate,167250,167256,character_reference,0.85,Pilate,acquisitiveness until he re- minded himself that Pilate and Reba celebrated no holidays. Yet their genero
Song of Solomon (1977),Hagar,167406,167411,character_reference,0.85,Hagar,"ss, and they did their best to satisfy every whim Hagar had. When he first took her in his arms, Hagar wa"
Song of Solomon (1977),Hagar,167453,167458,character_reference,0.85,Hagar,"im Hagar had. When he first took her in his arms, Hagar was a vain and somewhat distant creature. He like"
Song of Solomon (1977),hope,168109,168113,thematic_reference,0.8,Hope,"the time it gave him to visit the wine house and, hope- fully, find Hagar there. He was free to drop in"
Song of Solomon (1977),Hagar,168127,168132,character_reference,0.85,Hagar,"im to visit the wine house and, hope- fully, find Hagar there. He was free to drop in anytime and after s"
Song of Solomon (1977),Hagar,168280,168285,character_reference,0.85,Hagar,"ssed and his puppy breath came as fast as ever in Hagar's presence. It slowed finally, after Guitar took"
Song of Solomon (1977),Hagar,168524,168529,character_reference,0.85,Hagar,"t while his breath was no longer that of a puppy, Hagar could still whip it into a pant when he was seven"
Song of Solomon (1977),Pilate,168929,168935,character_reference,0.7,Pilate,friends believed vital to a party. When he got to Pilate's he walked in on a domestic crisis. Reba's new m
Song of Solomon (1977),Hagar,169400,169405,character_reference,0.85,Hagar,"aid was true. Just after Milkman opened the door, Hagar came running from the bedroom, where she'd been l"
Song of Solomon (1977),Pilate,169501,169507,character_reference,0.7,Pilate,"en look- ing out the back window. She screamed to Pilate, ""Mama! He's hitting her! I saw him! With his fis"
Song of Solomon (1977),Pilate,169567,169573,character_reference,0.7,Pilate,"e's hitting her! I saw him! With his fist, Mama!"" Pilate looked up from a fourth-grade geography book she"
Song of Solomon (1977),Pilate,169965,169971,character_reference,0.7,Pilate,the man's curses. It didn't occur to him to stop Pilate-her mouth was not moving and her earring flashed
Song of Solomon (1977),Hagar,170056,170061,character_reference,0.85,Hagar,"arring flashed fire-but he did follow her, as did Hagar, around to the back of the house, where, approach"
Song of Solomon (1977),Pilate,171195,171201,character_reference,0.7,Pilate,bors who had heard Reba's screams had gathered in Pilate's backyard. They knew right away that the man was
Song of Solomon (1977),Pilate,171543,171549,character_reference,0.7,Pilate,"known not to fool with anything that belonged to Pilate, who never bothered anybody, was helpful to every"
Song of Solomon (1977),Pilate,171887,171893,character_reference,0.85,Pilate,"They just craned their necks to hear better what Pilate was telling him. ""You see, darlin, that there is"
Song of Solomon (1977),Pilate,173078,173084,character_reference,0.85,Pilate,"should I do?"" 95 The man struggled for breath and Pilate eased up on his throat but not his heart. ""Lemme"
Song of Solomon (1977),Pilate,173613,173619,character_reference,0.7,Pilate,"ring from her nose, a little still trickled down. Pilate plucked the knife out of the man's shirt and took"
Song of Solomon (1977),Pilate,173755,173761,character_reference,0.7,Pilate,"looked down at the blood on his clothes and up at Pilate, and licking his lips, backed all the way to the"
Song of Solomon (1977),Pilate,173835,173841,character_reference,0.7,Pilate,backed all the way to the side of the house under Pilate's gaze. Her lips didn't start moving again until
Song of Solomon (1977),Pilate,174101,174107,character_reference,0.7,Pilate,broken inside in the place where he'd kicked her. Pilate felt her ribs and said nothing was broken. But Re
Song of Solomon (1977),Pilate,174534,174540,character_reference,0.7,Pilate,"ance away from Mercy.) She was insistent now, and Pilate surrendered her judgment to Reba's. A neighbor of"
Song of Solomon (1977),Hagar,174666,174671,character_reference,0.85,Hagar,"f they went, leaving Milkman to buy his wine from Hagar. He was delighted with the performance and follow"
Song of Solomon (1977),Hagar,174724,174729,character_reference,0.7,Hagar,e was delighted with the performance and followed Hagar into the house to laugh and talk excitedly about
Song of Solomon (1977),hope,175040,175044,thematic_reference,0.8,Hope,"-52?"" ""Every woman's not as strong as she is."" ""I hope not. Half as strong is too much."" ""Well, muscle s"
Song of Solomon (1977),Hagar,175445,175450,character_reference,0.85,Hagar,"reoccupation-who could whip him. ""Probably,"" said Hagar. ""Ha! Well, I guess I better not try to prove you"
Song of Solomon (1977),Pilate,175508,175514,character_reference,0.7,Pilate,"ell, I guess I better not try to prove you wrong. Pilate might be back with her knife."" ""Pilate scare you?"
Song of Solomon (1977),Pilate,175547,175553,character_reference,0.7,Pilate,"you wrong. Pilate might be back with her knife."" ""Pilate scare you?"" ""Yeah. Don't she scare you?"" ""No. Nob"
Song of Solomon (1977),Pilate,175732,175738,character_reference,0.7,Pilate,"et people tell me what to do. I do what I want."" ""Pilate tells you what to do."" ""But I don't have to do it"
Song of Solomon (1977),Hagar,176021,176026,character_reference,0.85,Hagar,"he was a victim of. ""How old are you now?"" asked Hagar. She lifted her eye- brows like a woman mildly in"
Song of Solomon (1977),Hagar,176159,176164,character_reference,0.85,Hagar,"ild. ""Seventeen."" ""You old enough to be married."" Hagar said it with the strong implication that he shoul"
Song of Solomon (1977),Hagar,176388,176393,character_reference,0.85,Hagar,"masculine flippancy. ""Be a long wait."" 97 ""Why?"" Hagar sighed as if her patience was being tried. ""I'd l"
Song of Solomon (1977),Hagar,177073,177078,character_reference,0.85,Hagar,"'s pants."" Milkman smiled, but he was not amused. Hagar laughed. He jumped up to grab her, but she ran in"
Song of Solomon (1977),Hagar,177298,177303,character_reference,0.85,Hagar,"and picked up the two bottles of wine. ""Milkman?"" Hagar stuck her head out the door. ""Come in here."" He t"
Song of Solomon (1977),Pilate,177722,177728,character_reference,0.7,Pilate,"What you all got in there?"" he asked her. ""That's Pilate's stuff. She calls it her inheritance."" Hagar was"
Song of Solomon (1977),Hagar,177769,177774,character_reference,0.85,Hagar,"'s Pilate's stuff. She calls it her inheritance."" Hagar was unbuttoning her blouse. ""What'd she inherit?"
Song of Solomon (1977),Pilate,178280,178286,character_reference,0.7,Pilate,"n or why she would do either. He assumed Reba and Pilate knew, but they never made any reference to the ch"
Song of Solomon (1977),Hagar,178364,178369,character_reference,0.7,Hagar,ny reference to the change in his relationship to Hagar. While he had lost some of his twelve-year-old's
Song of Solomon (1977),Hagar,178633,178638,character_reference,0.85,Hagar,"of the girls his own age. There were months when Hagar would not see him, and then he'd appear one day a"
Song of Solomon (1977),Hagar,178756,178761,character_reference,0.85,Hagar,"les and welcome. After about three years or so of Hagar's on-again-off-again passion, her refusals dwindl"
Song of Solomon (1977),Hagar,179256,179261,character_reference,0.85,Hagar,his carefree boy- hood out for thirty-one years. Hagar was thirty-six-and ner- vous. She placed duty squ
Song of Solomon (1977),Hagar,180351,180356,character_reference,0.85,Hagar,"office, got some cash out of the safe, and wrote Hagar a nice letter which ended: ""Also, I want to thank"
Song of Solomon (1977),Hagar,180686,180691,character_reference,0.85,Hagar,"nd the flat-out coldness of ""thank you"" that sent Hagar spin- ning into a bright blue place where the air"
Song of Solomon (1977),Hagar,181299,181304,character_reference,0.7,Hagar,", and all of it was not because of the problem of Hagar. He'd had a conversation with Guitar some time ag"
Song of Solomon (1977),Eve,181690,181693,character_reference,0.7,Eve,"the way another boy had been killed on New Year's Eve in 1953, and the way four grown men had been kill"
Song of Solomon (1977),Ruth,181868,181872,thematic_reference,0.9,Ruth,"d in Tommy's Barbershop, the word was that Winnie Ruth Judd had struck again. The men laughed about it a"
Song of Solomon (1977),Ruth,181997,182001,thematic_reference,0.9,Ruth,"it of newcomers the story of how, in 1932, Winnie Ruth, a convicted murderer, who axed and dismembered h"
Song of Solomon (1977),Ruth,182368,182372,thematic_reference,0.9,Ruth,"in December of that year, during the time Winnie Ruth was at large, Southside people were convinced tha"
Song of Solomon (1977),Ruth,182537,182541,thematic_reference,0.9,Ruth,"er was re- ported, the Negroes said it was Winnie Ruth. They said that because Winnie Ruth was white and"
Song of Solomon (1977),Ruth,182573,182577,thematic_reference,0.9,Ruth,it was Winnie Ruth. They said that because Winnie Ruth was white and so were the victims. It was their w
Song of Solomon (1977),Ruth,182841,182845,thematic_reference,0.9,Ruth,mitted by a fellow lunatic of the race and Winnie Ruth Judd fit the descrip- tion. They believed firmly
Song of Solomon (1977),Ruth,183512,183516,thematic_reference,0.9,Ruth,as one of their own. They speculated about Winnie Ruth's motives for this recent murder. Somebody said s
Song of Solomon (1977),Jesus,184285,184290,character_reference,0.7,Jesus,"said Guitar. ""Twenty-seven hammer blows."" ""Great Jesus. Why he do twenty-seven? That's a hard killin."" """
Song of Solomon (1977),Ruth,186047,186051,thematic_reference,0.9,Ruth,tail about the victim. Like whether or not Winnie Ruth couldn't stand saddle shoes. Did the boy have on
Song of Solomon (1977),hope,186760,186764,thematic_reference,0.8,Hope,"re the lights large, bright, festive, and full of hope. The two men walked down Tenth Street, headed for"
Song of Solomon (1977),Ruth,191659,191663,thematic_reference,0.9,Ruth,e drain when he looked through the window and saw Ruth digging in the garden. She made little holes and
Song of Solomon (1977),numbers,195081,195088,thematic_reference,0.9,Numbers,"book in Sonny's Shop and gave up on the column of numbers. Something was happening to Guitar, had already h"
Song of Solomon (1977),lot,196472,196475,character_reference,0.7,Lot,was true that he didn't concern himself an awful lot about other people. There was nothing he wanted b
Song of Solomon (1977),Elijah,197857,197863,character_reference,0.85,Elijah,) were made up of? If they didn't have Kennedy or Elijah to quarrel about? They excused them- selves for e
Song of Solomon (1977),job,197930,197933,thematic_reference,0.9,Job,"? They excused them- selves for everything. Every job of work undone, every bill unpaid, every illness,"
Song of Solomon (1977),lot,202294,202297,character_reference,0.7,Lot,"threw up his hands. ""Okay, laugh on. But they's a lot of strange things you don't know nothin about, bo"
Song of Solomon (1977),Lot,202364,202367,character_reference,0.7,Lot,"s you don't know nothin about, boy. You'll learn. Lot of strange things. Strange stuff goin on right in"
Song of Solomon (1977),acts,204210,204214,thematic_reference,0.9,Acts,"""No. Are you saying State did it?"" ""I'm sayin he acts like it and I'm sayin Guitar knows, and I'm sayin"
Song of Solomon (1977),lot,205004,205007,character_reference,0.7,Lot,"d go. ""Well, thanks for the coffee, boy. Did me a lot of good. A lot of good."" He took his gloves out o"
Song of Solomon (1977),lot,205019,205022,character_reference,0.7,Lot,"anks for the coffee, boy. Did me a lot of good. A lot of good."" He took his gloves out of his pocket an"
Song of Solomon (1977),Jesus,207365,207370,character_reference,0.85,Jesus,". It's over, man. No booze. How about some tea?"" ""Jesus."" ""Loose too. Bet you thought tea grew in little"
Song of Solomon (1977),Jesus,208947,208952,character_reference,0.85,Jesus,"that? How they love them little white bags?"" ""Oh, Jesus."" ""He's a Northerner too. Lived in Israel, but a"
Song of Solomon (1977),Israel,208988,208994,character_reference,0.7,Israel,"s?"" ""Oh, Jesus."" ""He's a Northerner too. Lived in Israel, but a Northerner in His heart. His bleeding hear"
Song of Solomon (1977),Ruth,218697,218701,thematic_reference,0.9,Ruth,"or that knowledge. When his father told him about Ruth, he joined him in despising her, but he felt put"
Song of Solomon (1977),Ruth,219632,219636,thematic_reference,0.9,Ruth,"her way to some modest but respectable work. When Ruth turned the corner, Milkman waited a minute and st"
Song of Solomon (1977),Ruth,220133,220137,thematic_reference,0.9,Ruth,"middle of the night, especially a woman as old as Ruth. And what man wanted a woman over sixty anyway? F"
Song of Solomon (1977),lot,220992,220995,character_reference,0.7,Lot,ve things forever up in the air. He parked in the lot and walked slowly toward the station. Maybe she's
Song of Solomon (1977),Ruth,222594,222598,thematic_reference,0.9,Ruth,"He dashed up the stairs then just in time to see Ruth step into a car, and to jump into another car him"
Song of Solomon (1977),Ruth,223540,223544,thematic_reference,0.9,Ruth,"s could even be seen from the road. Nevertheless, Ruth walked in her even-paced way down 123 the street"
Song of Solomon (1977),Ruth,225013,225017,thematic_reference,0.9,Ruth,"ing a night every now and then with your father?"" Ruth's shoulders seemed to slump, but she said in a su"
Song of Solomon (1977),Solomon,225541,225548,character_reference,0.85,Solomon,"nd the explanation FOR HER Life/ Behaviot Song of Solomon engine had cleared its throat did Ruth begin, and"
Song of Solomon (1977),Ruth,225583,225587,thematic_reference,0.9,Ruth,"Song of Solomon engine had cleared its throat did Ruth begin, and she began in the middle of a sentence"
Song of Solomon (1977),Pilate,227382,227388,character_reference,0.7,Pilate,I wouldn't have been able to save you except for Pilate. Pilate was the one brought you here in the first
Song of Solomon (1977),Pilate,227390,227396,character_reference,0.7,Pilate,"n't have been able to save you except for Pilate. Pilate was the one brought you here in the first place."""
Song of Solomon (1977),Pilate,227448,227454,character_reference,0.7,Pilate,"as the one brought you here in the first place."" ""Pilate?"" Milkman was coming awake. He had begun listenin"
Song of Solomon (1977),Pilate,227596,227602,character_reference,0.7,Pilate,"eone who was about to be conned and knew it. 125 ""Pilate. Old, crazy, sweet Pilate. Your father and I hadn"
Song of Solomon (1977),Pilate,227622,227628,character_reference,0.7,Pilate,"onned and knew it. 125 ""Pilate. Old, crazy, sweet Pilate. Your father and I hadn't had physical relations"
Song of Solomon (1977),Pilate,228737,228743,character_reference,0.7,Pilate,"I was just afraid I'd die that way... • ... ""Then Pilate came to town. She came into this city like she ow"
Song of Solomon (1977),Pilate,228801,228807,character_reference,0.7,Pilate,"town. She came into this city like she owned it. Pilate, Reba, and Reba's little baby. Hagar. Pilate came"
Song of Solomon (1977),Hagar,228839,228844,character_reference,0.7,Hagar,"e owned it. Pilate, Reba, and Reba's little baby. Hagar. Pilate came to see Macon right away and soon as"
Song of Solomon (1977),Pilate,228846,228852,character_reference,0.7,Pilate,"it. Pilate, Reba, and Reba's little baby. Hagar. Pilate came to see Macon right away and soon as she saw"
Song of Solomon (1977),Ruth,229265,229269,thematic_reference,0.9,Ruth,"sh-gray grassy-looking stuff to put in his food."" Ruth laughed. ""I felt like a doctor, like a chemist do"
Song of Solomon (1977),Pilate,229626,229632,character_reference,0.7,Pilate,"n he found out about it, he immediately suspected Pilate and he told me to get rid of the baby. But I woul"
Song of Solomon (1977),Pilate,229691,229697,character_reference,0.85,Pilate,old me to get rid of the baby. But I wouldn't and Pilate helped me stand him off. I wouldn't have been str
Song of Solomon (1977),Ruth,230332,230336,thematic_reference,0.9,Ruth,"nursed me."" ""Yes."" ""Until I was .. old. Too old."" Ruth turned toward her son. She lifted her head and lo"
Song of Solomon (1977),Magdalene,230750,230759,character_reference,0.85,Magdalene,"ould be no remembrance of who he was or where. Of Magdalene called Lena and First Corinthians, of his father"
Song of Solomon (1977),Hagar,231306,231311,character_reference,0.85,Hagar,"s right there, looking at him through the window. Hagar. Killing, ice-pick-wielding Hagar, who, shortly a"
Song of Solomon (1977),Hagar,231340,231345,character_reference,0.85,Hagar,"ugh the window. Hagar. Killing, ice-pick-wielding Hagar, who, shortly after a Christmas thank-you note, f"
Song of Solomon (1977),Mary,231853,231857,character_reference,0.85,Mary,"over the sleeve of his coat. They were sitting in Mary's, smiling into glasses of Jack Daniel's on the r"
Song of Solomon (1977),Daniel,231890,231896,thematic_reference,0.9,Daniel,"e sitting in Mary's, smiling into glasses of Jack Daniel's on the rocks. The girl looked a little like Cor"
Song of Solomon (1977),Hagar,232029,232034,character_reference,0.85,Hagar,"nd when she turned, laughing, toward Milkman, and Hagar saw her gray eyes, the fist that had been just si"
Song of Solomon (1977),Hagar,232231,232236,character_reference,0.85,Hagar,"regularly as the new moon searched for the tide, Hagar looked for a weapon and then slipped out of her h"
Song of Solomon (1977),Pilate,233348,233354,character_reference,0.85,Pilate,"ved wax candle that the two of them made for her, Pilate dipping the wick and Reba scratching out tiny flo"
Song of Solomon (1977),Hagar,234655,234660,character_reference,0.85,Hagar,"g as she tipped its poison into the old red wine, Hagar was energized by the details of her mission. She"
Song of Solomon (1977),Hagar,235227,235232,character_reference,0.85,Hagar,"the people who saw her passed the word along that Hagar ""done took off after Milkman again."" Women watche"
Song of Solomon (1977),job,236196,236199,thematic_reference,0.9,Job,"er word. Railroad Tommy had given him a janitor's job to save him from the poorhouse, workhouse, or nut"
Song of Solomon (1977),Hagar,236264,236269,character_reference,0.85,Hagar,"om the poorhouse, workhouse, or nuthouse, one. So Hagar's forays were part and parcel of the mystery of h"
Song of Solomon (1977),Pilate,236969,236975,character_reference,0.85,Pilate,wept cleansing tears right there and later under Pilate's strap-to which she submitted with re- lief. Pil
Song of Solomon (1977),Pilate,237022,237028,character_reference,0.7,Pilate,"ate's strap-to which she submitted with re- lief. Pilate beat her, Reba cried, and Hagar crouched. Until t"
Song of Solomon (1977),Hagar,237055,237060,character_reference,0.85,Hagar,"d with re- lief. Pilate beat her, Reba cried, and Hagar crouched. Until the next time. Like this time whe"
Song of Solomon (1977),Hagar,237432,237437,character_reference,0.85,Hagar,the tinkle and clatter of glass he did not move. Hagar put her shoe back on before reaching into the win
Song of Solomon (1977),Hagar,238162,238167,character_reference,0.7,Hagar,"r dead. One or the other. Me or her. Choose. Die, Hagar. Die. Die. Die. But she didn't. She crawled into"
Song of Solomon (1977),Hagar,238591,238596,character_reference,0.85,Hagar,"rked, but did not move his arm nor open his eyes. Hagar raised the knife again, this time with both hands"
Song of Solomon (1977),Ruth,239601,239605,thematic_reference,0.9,Ruth,ody missed her for a while they could guess. Even Ruth knew now. A week earlier she had learned from Fre
Song of Solomon (1977),Hagar,239665,239670,character_reference,0.85,Hagar,A week earlier she had learned from Freddie that Hagar had tried to kill Milkman six times in as many mo
Song of Solomon (1977),Hagar,239768,239773,character_reference,0.85,Hagar,"months. She stared at his golden teeth and said, ""Hagar?"" She hadn't laid eyes on her in years; had been"
Song of Solomon (1977),Pilate,239826,239832,character_reference,0.7,Pilate,She hadn't laid eyes on her in years; had been to Pilate's house only once in her life-a very long time ag
Song of Solomon (1977),Hagar,239886,239891,character_reference,0.85,Hagar,"ouse only once in her life-a very long time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Cour"
Song of Solomon (1977),Hagar,239895,239900,character_reference,0.7,Hagar,"once in her life-a very long time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Course she do"
Song of Solomon (1977),Hagar,239908,239913,character_reference,0.85,Hagar,"life-a very long time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Course she do. Whip her ev"
Song of Solomon (1977),Pilate,239922,239928,character_reference,0.7,Pilate,"ng time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Course she do. Whip her every time, but i"
Song of Solomon (1977),Ruth,240005,240009,thematic_reference,0.9,Ruth,"p her every time, but it don't do no good."" 131 - Ruth was relieved. For a moment she imagined that Pila"
Song of Solomon (1977),Pilate,240055,240061,character_reference,0.85,Pilate,"Ruth was relieved. For a moment she imagined that Pilate, who had brought her son to life in the first pla"
Song of Solomon (1977),Pilate,240736,240742,character_reference,0.7,Pilate,ng-a feeling about the nasty greenish-gray powder Pilate had given her to be stirred into rain water and p
Song of Solomon (1977),Pilate,241425,241431,character_reference,0.7,Pilate,"and punched it), she ran to Southside looking for Pilate. She had never walked through that part of town,"
Song of Solomon (1977),Pilate,241505,241511,character_reference,0.7,Pilate,"hrough that part of town, but she knew the street Pilate lived on, though not the house. Pilate had no tel"
Song of Solomon (1977),Pilate,241544,241550,character_reference,0.7,Pilate,"the street Pilate lived on, though not the house. Pilate had no telephone and no number on her house. Ruth"
Song of Solomon (1977),Ruth,241596,241600,thematic_reference,0.9,Ruth,late had no telephone and no number on her house. Ruth had asked some passer-by where Pilate lived and w
Song of Solomon (1977),Pilate,241632,241638,character_reference,0.7,Pilate,on her house. Ruth had asked some passer-by where Pilate lived and was directed to a lean brown house set
Song of Solomon (1977),Pilate,241716,241722,character_reference,0.7,Pilate,lean brown house set back from the unpaved road. Pilate was sitting on a chair; Reba was cutting Pilate's
Song of Solomon (1977),Pilate,241764,241770,character_reference,0.7,Pilate,. Pilate was sitting on a chair; Reba was cutting Pilate's hair with a barber's clippers. That was the fir
Song of Solomon (1977),Hagar,241836,241841,character_reference,0.85,Hagar,"arber's clippers. That was the first time she saw Hagar, who was four or five years old then. Chubby, wit"
Song of Solomon (1977),Pilate,241982,241988,character_reference,0.7,Pilate,"ach ear,e two like tails at the back of her neck. Pilate comforted Ruth, gave her a peach, which Ruth coul"
Song of Solomon (1977),Ruth,241999,242003,thematic_reference,0.9,Ruth,"e tails at the back of her neck. Pilate comforted Ruth, gave her a peach, which Ruth could not eat becau"
Song of Solomon (1977),Ruth,242029,242033,thematic_reference,0.9,Ruth,"k. Pilate comforted Ruth, gave her a peach, which Ruth could not eat because the fuzz made her sick. She"
Song of Solomon (1977),Ruth,242101,242105,thematic_reference,0.9,Ruth,ause the fuzz made her sick. She listened to what Ruth said and sent Reba to the store for a box of Argo
Song of Solomon (1977),Ruth,242229,242233,thematic_reference,0.9,Ruth,"ed a little of it into her hand and offered it to Ruth, who obediently took a lump and put it in her mou"
Song of Solomon (1977),Pilate,242572,242578,character_reference,0.7,Pilate,"expectin, you have to eat what the baby craves,"" Pilate said, ""'less it come in the world hongry for what"
Song of Solomon (1977),Ruth,242645,242649,thematic_reference,0.9,Ruth,"come in the world hongry for what you denied it."" Ruth could not bite enough. Her teeth were on edge wit"
Song of Solomon (1977),Ruth,242864,242868,thematic_reference,0.9,Ruth,"would grind her teeth.) Gnashing the cornstarch, Ruth let Pilate lead her into the bedroom, where the w"
Song of Solomon (1977),Pilate,242873,242879,character_reference,0.85,Pilate,"ind her teeth.) Gnashing the cornstarch, Ruth let Pilate lead her into the bedroom, where the woman wrappe"
